place_id,name,category,address,road_address,x,y,visitor_review,blog_review,phone,distance,area,search_query,source_file,dong,category_main,total_review
18727904,도깨비문화원,문화원,서울특별시 용산구 소월로40길 13,소월로40길 13,126.9909785,37.542901,1.0,0.0,,6.1km,이태원한남,이태원 문화,culture_data.csv,이태원2동,복합·체험,1.0
1503327575,클림,복합문화공간,서울특별시 용산구 회나무로13나길 17,회나무로13나길 17,126.990888,37.5413842,0.0,1.0,,5.9km,이태원한남,이태원 문화,culture_data.csv,이태원2동,복합·체험,1.0
1676928344,A&M Gallery,"갤러리,화랑",서울특별시 용산구 녹사평대로46길 33 2층,녹사평대로46길 33 2층,126.9885507,37.537615,0.0,1.0,,5.5km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,1.0
711512412,토닌갤러리,"갤러리,화랑",서울특별시 용산구 회나무로44가길 11,회나무로44가길 11,126.9950698,37.5388866,0.0,6.0,,5.8km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,6.0
1868140194,갤러리 DESIEGO,"갤러리,화랑",서울특별시 용산구 이태원동 소월로 310-4,소월로 310-4,126.9958725,37.5415751,2.0,11.0,,6.1km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,13.0
1524221804,DWYWD,복합문화공간,서울특별시 용산구 소월로40길 4,소월로40길 4,126.9908579,37.5434206,1.0,2.0,070-4639-6473,6.2km,이태원한남,이태원 문화,culture_data.csv,이태원2동,복합·체험,3.0
1813384676,예술혼탕 아카시아,미술,서울특별시 용산구 회나무로13가길 40,회나무로13가길 40,126.9918338,37.5408274,0.0,0.0,070-7763-1913,5.9km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,0.0
11582919,리움미술관,미술관,서울특별시 용산구 이태원로55길 60-16,이태원로55길 60-16,126.9994097,37.5380141,463.0,0.0,02-2014-6900,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,463.0
20268194,블루스퀘어,공연장,서울특별시 용산구 이태원로 294,이태원로 294,127.002273,37.540617,0.0,0.0,1544-1591,6.1km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,0.0
20677258,블루스퀘어 우리은행홀,공연장,서울특별시 용산구 이태원로 294,이태원로 294,127.0024802,37.5407247,382.0,0.0,1544-1591,6.1km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,382.0
2047781494,그라운드시소 한남,전시관,"서울특별시 용산구 한남대로 91 고메이494 한남 B층, 그라운드시소 한남","한남대로 91 고메이494 한남 B층, 그라운드시소 한남",127.0049872,37.5362657,99.0,993.0,,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,1092.0
20662010,블루스퀘어 우리WON뱅킹홀,공연장,서울특별시 용산구 이태원로 294,이태원로 294,127.0028133,37.5404465,30.0,0.0,1544-1591,6.1km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,30.0
476823624,페이스갤러리,복합문화공간,서울특별시 용산구 이태원로 267 페이스갤러리,이태원로 267 페이스갤러리,127.0013336,37.5384432,29.0,0.0,02-790-9388,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,29.0
38014966,현대카드 스토리지,전시관,서울특별시 용산구 이태원로 248 B2,이태원로 248 B2,127.0008116,37.5367942,212.0,0.0,02-2014-7850,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,212.0
1171017169,타데우스 로팍 서울,"갤러리,화랑","서울특별시 용산구 독서당로 122-1 1, 2층","독서당로 122-1 1, 2층",127.0128664,37.536852,2.0,948.0,02-6949-1760,6.1km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,950.0
1554192726,페즈,복합문화공간,서울특별시 용산구 대사관로11길 41 FEZH,대사관로11길 41 FEZH,127.0017715,37.5355067,136.0,181.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,317.0
1468241729,리만머핀,"갤러리,화랑",서울특별시 용산구 이태원로 213 1층 리만머핀,이태원로 213 1층 리만머핀,126.9976166,37.534992,1.0,0.0,02-725-0094,5.4km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,1.0
403973504,알부스갤러리,"갤러리,화랑",서울특별시 용산구 한남대로28길 26,한남대로28길 26,127.005904,37.5382205,0.0,0.0,,6.0km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,0.0
34714075,갤러리바톤,미술관,서울특별시 용산구 독서당로 116 1층,독서당로 116 1층,127.0121759,37.5364251,139.0,811.0,02-597-5701,6.1km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,950.0
13445032,그랜드 하얏트 서울 그랜드볼룸,공연장,서울특별시 용산구 소월로 322,소월로 322,126.997425,37.53945,279.0,309.0,02-797-1234,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,588.0
37414173,갤러리조은,"갤러리,화랑",서울특별시 용산구 이태원로55가길 3 골든너겟 빌딩 1층 갤러리 조은,이태원로55가길 3 골든너겟 빌딩 1층 갤러리 조은,127.0006632,37.5380522,127.0,565.0,,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,692.0
36665678,현대카드 UNDERSTAGE,"공연,연극시설",서울특별시 용산구 이태원로 246 언더스테이지,이태원로 246 언더스테이지,127.0006742,37.5366943,3.0,0.0,02-331-6301,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,3.0
1733900360,파운드리 서울,"갤러리,화랑","서울특별시 용산구 이태원로 223 지하 1, 2층","이태원로 223 지하 1, 2층",126.9985407,37.5354607,219.0,688.0,,5.5km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,907.0
32890848,더줌아트센터,공연장,서울특별시 용산구 독서당로 111 더줌아트센터,독서당로 111 더줌아트센터,127.0070856,37.5357568,6.0,275.0,02-790-6792,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,281.0
1471223611,에스더쉬퍼,"갤러리,화랑",서울특별시 용산구 한남대로46길 24,한남대로46길 24,127.0024444,37.54357,0.0,149.0,,6.4km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,149.0
20144798,일신홀,공연장,서울특별시 용산구 한남대로 98 일신빌딩 1층,한남대로 98 일신빌딩 1층,127.0055201,37.5371305,10.0,287.0,02-790-3364,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,297.0
32614181,아마도예술공간,"갤러리,화랑",서울특별시 용산구 이태원로54길 8,이태원로54길 8,127.0017855,37.5377662,19.0,210.0,02-790-1178,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,229.0
2032960674,마이어리거울프,전시관,서울특별시 용산구 독서당로29길 6 1층,독서당로29길 6 1층,127.0115176,37.5367066,0.0,59.0,02-749-8797,6.1km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,59.0
1124636619,파이프갤러리,"갤러리,화랑","서울특별시 용산구 대사관로 21 2층, 3층","대사관로 21 2층, 3층",127.0008313,37.5341819,0.0,177.0,02-797-3996,5.4km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,177.0
1036778003,뉴스프링프로젝트,"갤러리,화랑",서울특별시 용산구 이태원로45길 22,이태원로45길 22,126.9984339,37.5364754,3.0,192.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,195.0
1236889929,워킹위드프렌드,"갤러리,화랑",서울특별시 용산구 한남대로 162 1F-2F,한남대로 162 1F-2F,127.0025246,37.5424639,9.0,223.0,,6.3km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,232.0
35389689,캔파운데이션,"문화,예술단체",서울특별시 용산구 이태원로27길 101 1층 MO BY CAN,이태원로27길 101 1층 MO BY CAN,126.9949214,37.5377026,310.0,0.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,창작·공방,310.0
35156304,디스위켄드룸,"갤러리,화랑",서울특별시 용산구 한남대로42길 30 1층,한남대로42길 30 1층,127.0030782,37.5434754,0.0,203.0,070-8868-9120,6.4km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,203.0
1002524626,두아르트 스퀘이라 서울,"갤러리,화랑","서울특별시 용산구 한남대로20길 61-17 1층, 3층","한남대로20길 61-17 1층, 3층",127.0102288,37.5354507,0.0,123.0,,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,123.0
1977788911,히피 한남,"갤러리,화랑",서울특별시 용산구 한남대로27가길 26-20 1층,한남대로27가길 26-20 1층,127.0028449,37.5382464,2.0,114.0,,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,116.0
37233018,갤러리 비선재,전시관,서울특별시 용산구 유엔빌리지3길 54-14,유엔빌리지3길 54-14,127.0142712,37.5357614,99.0,82.0,02-793-5445,6.1km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,181.0
37718414,더 트리니티 갤러리,"갤러리,화랑","서울특별시 용산구 소월로 322 LL층, 더 트리니티 앳 그랜드하얏트서울","소월로 322 LL층, 더 트리니티 앳 그랜드하얏트서울",126.9974521,37.5396014,6.0,80.0,,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,86.0
1811024354,매스갤러리 한남,"갤러리,화랑",서울특별시 용산구 한남대로 91 나인원 한남 고메이 494 G층,한남대로 91 나인원 한남 고메이 494 G층,127.0044368,37.5371049,0.0,34.0,02-6261-8877,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,34.0
1221502818,핌서울,"갤러리,화랑",서울특별시 용산구 유엔빌리지길 11 B104호,유엔빌리지길 11 B104호,127.0104046,37.5339909,0.0,45.0,,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,45.0
2074382227,OMG,"갤러리,화랑",서울특별시 용산구 대사관로12길 8 지하층 101호,대사관로12길 8 지하층 101호,127.0013017,37.5332573,0.0,7.0,02-797-9989,5.3km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,7.0
1999121994,갤러리까비넷,"갤러리,화랑","서울특별시 용산구 한남대로28가길 19 1층,2층","한남대로28가길 19 1층,2층",127.0059398,37.5377235,46.0,82.0,02-3409-2227,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,128.0
1884540609,스파찌오 루체,"공연,연극시설",서울특별시 용산구 이태원로 213,이태원로 213,126.9975945,37.5350202,0.0,20.0,,5.4km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,20.0
11620422,BHAK,"갤러리,화랑",서울특별시 용산구 한남대로40길 19,한남대로40길 19,127.0032171,37.5429661,100.0,153.0,02-544-8481,6.4km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,253.0
21423937,한익환서울아트박물관,박물관,서울특별시 용산구 한남대로 108,한남대로 108,127.0050035,37.5380357,3.0,36.0,02-796-0100,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,39.0
2140872862,GALLTHE'S 갤더스,"갤러리,화랑",서울특별시 용산구 한남대로 91 고메이494 한남,한남대로 91 고메이494 한남,127.0050445,37.5361383,0.0,17.0,02-792-7924,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,17.0
1688908965,이음갤러리,"갤러리,화랑",서울특별시 용산구 이태원로 217 현대안성타워 지하2층,이태원로 217 현대안성타워 지하2층,126.997882,37.535184,4.0,125.0,,5.4km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,129.0
36139275,드플로허,복합문화공간,서울특별시 용산구 대사관로5길 34,대사관로5길 34,127.0003087,37.5357904,117.0,187.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,304.0
71919449,필 갤러리,"갤러리,화랑",서울특별시 용산구 유엔빌리지길 24 필 갤러리,유엔빌리지길 24 필 갤러리,127.0098292,37.533593,8.0,68.0,02-795-0046,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,76.0
1136702418,허그프레임,"사진,스튜디오",서울특별시 용산구 독서당로 27 지하 1층,독서당로 27 지하 1층,127.0073899,37.5309607,48.0,21.0,,5.3km,이태원한남,한남동 문화,culture_data.csv,한남동,창작·공방,69.0
2141259537,가나아트 남산,전시관,서울특별시 용산구 소월로 322 L층,소월로 322 L층,126.997452,37.5396013,0.0,11.0,02-395-5005,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,11.0
1091370213,아트앤초이스,"갤러리,화랑",서울특별시 용산구 이태원로45길 37 1층,이태원로45길 37 1층,126.9975145,37.5366671,1.0,10.0,070-8809-9136,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,11.0
1807053644,사운즈S,복합문화공간,서울특별시 용산구 이태원로 251 명보빌딩,이태원로 251 명보빌딩,127.0004437,37.5373188,0.0,13.0,,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,13.0
12179507,주한이탈리아문화원,해외문화원,"서울특별시 용산구 한남대로 98 일신빌딩,이탈리아대사관","한남대로 98 일신빌딩,이탈리아대사관",127.0055871,37.5370506,0.0,0.0,02-796-0634,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,0.0
2144016230,카펠라 레지던스 서울 클럽,"갤러리,화랑",서울특별시 용산구 독서당로35길 4,독서당로35길 4,127.0118668,37.5384424,2.0,1.0,,6.2km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,3.0
1628578239,SX Seoul,"공연,연극시설",서울특별시 용산구 이태원로 208 3층,이태원로 208 3층,126.9970403,37.5345416,0.0,7.0,,5.3km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,7.0
1175261048,마치 MARCHH,"갤러리,화랑",서울특별시 용산구 이태원로55나길 7 102호,이태원로55나길 7 102호,126.9987401,37.5365263,3.0,14.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,17.0
1883850488,컬쳐앤아이리더스,"전시,행사대행",서울특별시 용산구 한남대로40길 85 201호,한남대로40길 85 201호,127.0028019,37.5454195,107.0,0.0,,6.6km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,107.0
19994086,갤러리비케이 한남,"갤러리,화랑",서울특별시 용산구 대사관로 25 GALLERY BK,대사관로 25 GALLERY BK,127.001192,37.5338351,32.0,185.0,,5.4km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,217.0
1202827486,두 개의 이야기,"박람회,전시회","서울특별시 용산구 이태원로 223 파운드리 지하 1, 2층 + 구찌 가옥 3층","이태원로 223 파운드리 지하 1, 2층 + 구찌 가옥 3층",126.9985348,37.5354714,0.0,0.0,,5.5km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,0.0
20256561,주한인도대사관 인도문화원,해외문화원,서울특별시 용산구 독서당로 102,독서당로 102,127.0115225,37.5354915,0.0,0.0,02-792-4257,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,0.0
1172075888,유니언타운 한남,복합문화공간,서울특별시 용산구 이태원로 223-5 유니언타운,이태원로 223-5 유니언타운,126.9984205,37.5356061,7.0,10.0,1588-9474,5.5km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,17.0
1236487603,알롤로 갤러리,"갤러리,화랑",서울특별시 용산구 이태원로45길 16 2F 202,이태원로45길 16 2F 202,126.9986552,37.5364241,2.0,26.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,28.0
21435502,모스틀리 필하모닉 오케스트라,"악단,오케스트라",서울특별시 용산구 이태원로 224-19,이태원로 224-19,127.0002228,37.5349645,1.0,0.0,02-3285-8808,5.5km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,1.0
1825536982,워킹하우스뉴욕 한남,"갤러리,화랑",서울특별시 용산구 한남대로20길 21-18 3층,한남대로20길 21-18 3층,127.0091204,37.5352033,0.0,76.0,,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,76.0
1195172956,갤러리비케이 이태원,"갤러리,화랑",서울특별시 용산구 이태원로42길 56 갤러리비케이,이태원로42길 56 갤러리비케이,127.0012927,37.5369901,25.0,56.0,02-790-7079,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,81.0
1397186363,모제이갤러리,"갤러리,화랑",서울특별시 용산구 한남대로28가길 31 모제이갤러리,한남대로28가길 31 모제이갤러리,127.0063034,37.5372663,3.0,8.0,,5.9km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,11.0
1922656726,스트라디움,공연장,서울특별시 용산구 이태원로 251,이태원로 251,127.0004799,37.5373054,6.0,67.0,,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,공연·극장,73.0
38780210,월간윤종신,복합문화공간,서울특별시 용산구 이태원로54길 58-12,이태원로54길 58-12,127.0006504,37.5360557,3.0,19.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,22.0
2045631374,갤러리 한남657,"갤러리,화랑",서울특별시 용산구 대사관로31길 19-10 2층,대사관로31길 19-10 2층,127.0053992,37.5343988,0.0,1.0,,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,1.0
13162370,주한사우디아라비아문화부,해외문화원,서울특별시 용산구 대사관로11길 37 펠리체,대사관로11길 37 펠리체,127.0016639,37.5354099,0.0,0.0,02-744-6471,5.6km,이태원한남,한남동 문화,culture_data.csv,한남동,복합·체험,0.0
13437741,LIG아트스페이스,미술관,서울특별시 용산구 대사관로11길 30,대사관로11길 30,127.0018533,37.5349159,0.0,3.0,02-6405-5700,5.5km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,3.0
1099862527,살라미 뮤지엄,전시관,서울특별시 용산구 독서당로 86 지하1층,독서당로 86 지하1층,127.010113,37.5342889,3.0,10.0,02-798-9402,5.8km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,13.0
1920007797,갤러리 다리아,"갤러리,화랑",서울특별시 용산구 이태원로49길 24-14 1층,이태원로49길 24-14 1층,126.9996502,37.5374179,0.0,2.0,,5.7km,이태원한남,한남동 문화,culture_data.csv,한남동,전시·갤러리,2.0
37408740,큐브이스케이프 홍대점,방탈출카페,서울특별시 마포구 양화로16길 15 무광빌딩 4층,양화로16길 15 무광빌딩 4층,126.9206197,37.5534368,0.0,0.0,02-323-5567,8.9km,홍대,홍대 문화,culture_data.csv,서교동,복합·체험,0.0
1256468787,CGV 연남,영화관,서울특별시 마포구 양화로 186 LC타워 7층 CGV 연남,양화로 186 LC타워 7층 CGV 연남,126.9258931,37.5576685,0.0,0.0,1544-1122,9.0km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,0.0
12124933,KT&G 상상마당,복합문화공간,서울특별시 마포구 어울마당로 65 상상마당빌딩,어울마당로 65 상상마당빌딩,126.9210617,37.5509494,365.0,0.0,02-330-6200,8.6km,홍대,홍대 문화,culture_data.csv,서교동,복합·체험,365.0
35657603,CGV 홍대,영화관,서울특별시 마포구 양화로 153 토로스 쇼핑타워,양화로 153 토로스 쇼핑타워,126.9226176,37.5564388,0.0,0.0,1544-1122,9.0km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,0.0
1521554569,4233마음센터 연남점,전시관,서울특별시 마포구 월드컵북로4길 43 지하1층,월드컵북로4길 43 지하1층,126.9215823,37.5581868,0.0,0.0,,9.3km,홍대,홍대 문화,culture_data.csv,서교동,전시·갤러리,0.0
1659834883,뮤씨엄 X 오뮤지엄,전시관,서울특별시 마포구 양화로 188 AK Plaza 4층 뮤씨엄 홍대점,양화로 188 AK Plaza 4층 뮤씨엄 홍대점,126.9261065,37.5581786,0.0,0.0,,9.0km,홍대,홍대 문화,culture_data.csv,서교동,전시·갤러리,0.0
1954071782,메가박스 홍대,영화관,서울특별시 마포구 양화로 147,양화로 147,126.9220295,37.5559326,0.0,930.0,1544-0070,9.0km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,930.0
1214295834,라이브시네마,영화관,서울특별시 마포구 양화로 176 8층,양화로 176 8층,126.9249991,37.557251,260.0,647.0,,9.0km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,907.0
35272134,반지만들기공방 홍대반지카페,공방,서울특별시 마포구 어울마당로 98-1 2층 홍대반지카페,어울마당로 98-1 2층 홍대반지카페,126.9223383,37.5537352,0.0,0.0,02-337-6464,8.8km,홍대,홍대 문화,culture_data.csv,서교동,창작·공방,0.0
1419330538,덕스,전시관,"서울특별시 마포구 양화로 186 LC TOWER B1, B3","양화로 186 LC TOWER B1, B3",126.9258243,37.5578726,20.0,0.0,02-2261-1393,9.0km,홍대,홍대 문화,culture_data.csv,서교동,전시·갤러리,20.0
12777181,롯데시네마 홍대입구,영화관,서울특별시 마포구 양화로 176 동교동 스타피카소,양화로 176 동교동 스타피카소,126.9252333,37.5573044,0.0,0.0,1544-8855,9.0km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,0.0
1195814903,굽네 플레이타운,복합문화공간,서울특별시 마포구 잔다리로2길 23 1~4층,잔다리로2길 23 1~4층,126.9211966,37.5517086,48.0,279.0,,8.7km,홍대,홍대 문화,culture_data.csv,서교동,복합·체험,327.0
1147677082,구름아래소극장,공연장,서울특별시 마포구 와우산로29가길 15,와우산로29가길 15,126.9285623,37.5541675,12.0,915.0,02-3280-8800,8.5km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,927.0
11574607,홍대 롤링홀,공연장,서울특별시 마포구 어울마당로 35,어울마당로 35,126.9200604,37.5484257,18.0,0.0,02-325-6071,8.5km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,18.0
1057697791,케이팝스테이지,"공연,연극시설",서울특별시 마포구 와우산로21길 29 지하1층 K-POP STAGE,와우산로21길 29 지하1층 K-POP STAGE,126.922364,37.5522085,38.0,172.0,,8.7km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,210.0
1485838302,무신사 개러지,공연장,서울특별시 마포구 잔다리로 32 서문빌딩 B1 무신사 개러지,잔다리로 32 서문빌딩 B1 무신사 개러지,126.9197511,37.5515808,6.0,0.0,02-3144-0409,8.7km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,6.0
1154547075,메타코미디클럽 홍대,공연장,서울특별시 마포구 와우산로 76-1 2층,와우산로 76-1 2층,126.9235694,37.5512356,5.0,387.0,,8.5km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,392.0
35629726,반지대학 홍대본점,공방,서울특별시 마포구 잔다리로 7 4층,잔다리로 7 4층,126.9221597,37.5505588,0.0,0.0,,8.5km,홍대,홍대 문화,culture_data.csv,서교동,창작·공방,0.0
1528083896,영풍문고 홍대점,서점,서울특별시 마포구 양화로 161 지하2층,양화로 161 지하2층,126.9233055,37.5569763,0.0,319.0,02-2250-7733,9.1km,홍대,홍대 문화,culture_data.csv,서교동,서점·독립문화,319.0
2042596449,홍대반지만들기 공방,공방,서울특별시 마포구 홍익로6길 23 3층,홍익로6길 23 3층,126.9229715,37.5555469,0.0,107.0,02-322-5277,8.9km,홍대,홍대 문화,culture_data.csv,서교동,창작·공방,107.0
37695712,알라딘 중고서점 합정점,서점,서울특별시 마포구 양화로 78 지하1층,양화로 78 지하1층,126.9169827,37.5514607,0.0,519.0,1544-2514,8.9km,홍대,홍대 문화,culture_data.csv,서교동,서점·독립문화,519.0
1975490470,터치 파이브 전용관,공연장,서울특별시 마포구 와우산로 76-1 지하2층,와우산로 76-1 지하2층,126.9236059,37.5512773,1.0,309.0,,8.5km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,310.0
36175030,호미화방,"미술,공예품","서울특별시 마포구 홍익로3길 20 서교프라자 1층,2층","홍익로3길 20 서교프라자 1층,2층",126.9216889,37.5532647,0.0,413.0,,8.8km,홍대,홍대 문화,culture_data.csv,서교동,전시·갤러리,413.0
37842561,웨스트브릿지 라이브홀,공연장,서울특별시 마포구 와우산로25길 6 지하3층,와우산로25길 6 지하3층,126.926173,37.5536982,4.0,585.0,02-325-9660,8.6km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,589.0
1584401859,머더파커WOW홍대점,방탈출카페,서울특별시 마포구 잔다리로6길 25 3층,잔다리로6길 25 3층,126.9205769,37.5523668,0.0,525.0,,8.8km,홍대,홍대 문화,culture_data.csv,서교동,복합·체험,525.0
34129870,인디스페이스,영화관,"서울특별시 마포구 양화로 176 (동교동, 와이즈파크) 8층","양화로 176 (동교동, 와이즈파크) 8층",126.9250098,37.5573549,92.0,692.0,02-738-0366,9.0km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,784.0
1648542609,벨로주 홍대,공연장,서울특별시 마포구 잔다리로 46 스튜디오빌딩 지하,잔다리로 46 스튜디오빌딩 지하,126.9188286,37.5524344,0.0,713.0,02-323-7798,8.9km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,713.0
13445008,소극장 산울림,"공연,연극시설",서울특별시 마포구 와우산로 157 지층 소극장 산울림,와우산로 157 지층 소극장 산울림,126.9300764,37.5550858,11.0,754.0,02-334-5915,8.6km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,765.0
13283977,KT&G 상상마당 라이브홀,공연장,서울특별시 마포구 어울마당로 65 상상마당 빌딩 지하 2층,어울마당로 65 상상마당 빌딩 지하 2층,126.921063,37.5509678,4.0,608.0,02-2014-2024,8.6km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,612.0
20027882,땡스북스,서점,서울특별시 마포구 양화로6길 57-6 1층,양화로6길 57-6 1층,126.9176686,37.5488904,930.0,742.0,02-325-0321,8.6km,홍대,홍대 문화,culture_data.csv,서교동,서점·독립문화,1672.0
1264120808,머더파커 홍대1호점,방탈출카페,서울특별시 마포구 어울마당로 55-4 3층 머더파커 홍대1호점,어울마당로 55-4 3층 머더파커 홍대1호점,126.9207282,37.5503227,92.0,754.0,070-7543-7303,8.6km,홍대,홍대 문화,culture_data.csv,서교동,복합·체험,846.0
1196131538,클럽온에어,공연장,서울특별시 마포구 잔다리로 44 1층 클럽온에어,잔다리로 44 1층 클럽온에어,126.9189428,37.5522882,206.0,313.0,02-332-7740,8.9km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,519.0
1030152864,스페이스브릭,공연장,서울특별시 마포구 잔다리로 31 지하2층,잔다리로 31 지하2층,126.9196813,37.5512439,2.0,180.0,,8.7km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,182.0
33141958,NOL 씨어터 합정 동양생명홀,공연장,서울특별시 마포구 양화로 45 메세나폴리스 2층,양화로 45 메세나폴리스 2층,126.9143515,37.5513416,34.0,0.0,1644-2961,9.0km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,34.0
1361168366,KT&G 상상마당 시네마,영화관,"서울특별시 마포구 어울마당로 65 상상마당 홍대 지하 3층, 지하 4층","어울마당로 65 상상마당 홍대 지하 3층, 지하 4층",126.9211166,37.5509109,122.0,177.0,,8.6km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,299.0
1197503730,오케이어 맨션,독립서점,서울특별시 마포구 와우산로11길 9-7 상수라이크 2층,와우산로11길 9-7 상수라이크 2층,126.9224489,37.5486095,172.0,264.0,,8.3km,홍대,홍대 문화,culture_data.csv,서강동,서점·독립문화,436.0
1871771710,가온라이팅 온맘씨어터,공연장,서울특별시 마포구 어울마당로 94-8 지하 1층,어울마당로 94-8 지하 1층,126.9222118,37.5531377,0.0,303.0,,8.8km,홍대,홍대 문화,culture_data.csv,서교동,공연·극장,303.0
1069689000,토담쓰담 스튜디오 홍대점,"사진,스튜디오",서울특별시 마포구 양화로12길 19 1층,양화로12길 19 1층,126.9181877,37.5519613,0.0,506.0,,8.9km,홍대,홍대 문화,culture_data.csv,서교동,창작·공방,506.0
